"SKU","DESCRIPTION","YEAR","CAPACITY","URL","PRICE","SELLER_INFORMATION","OFFER_DESCRIPTION","COUNTRY"
11488,"Ch Leoville Lascases",2001,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u","$269.98","Wine Exchange","Leoville Las Cases Saint Julien2001Pre-Arrival","USA (CA)"
11488,"Ch Leoville Lascases",2001,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u","$498.00","Prime Cellar CA","2001Chateau Leoville-Las Cases'Grand Vinde Leoville'[]","USA (CA)"
11488,"Ch Leoville Lascases",2001,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2001/-/-/u","$1995.00","Guido's Wine","Leoville Las Cases2001,6L","USA (CA)"
11489,"Ch Leoville Lascases",2006,"1.5L","https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u","$188.00","Westgarth Wines","2006Leoville Las Cases","USA (CA)"
11489,"Ch Leoville Lascases",2006,"1.5L","https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u","$199.00","European Wine Resource","2006Leoville Las Cases","USA (CA)"
11489,"Ch Leoville Lascases",2006,"1.5L","https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u","$199.00","Vinfolio","2006Leoville Las Cases750ML","USA (CA)"
11489,"Ch Leoville Lascases",2006,"1.5L","https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u","$252.89","Aabalat Fine & Rare Wines","2006Leoville Las Cases StJulien,Red Blend","USA (CA)"
11489,"Ch Leoville Lascases",2006,"1.5L","https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u","$259.98","The Wine House, San Francisco","2006Chateau Leoville Las Cases Saint-Julien","USA (CA)"
11489,"Ch Leoville Lascases",2006,"1.5L","https://www.wine-searcher.com/find/ch+leoville+lascases/2006/-/-/u","$366.00","The Redd Collection","2006Ch Leoville Lascases","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$248.99","Plume Ridge  Shop","2009Leoville Las Cases'Grand Vinde Leovilledu Marquisde Las Cases',Saint Juilien,France,Bordeaux","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$275.00","Benchmark Wine Group","Leoville Las Cases2009","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$275.00","Guido's Wine","Leoville Las Cases2009,750ml","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$275.00","Westgarth Wines","2009Leoville Las Cases","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$275.00","Belmont Wine Exchange LLC","2009Leoville Las Cases","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$278.00","The Redd Collection","2009Ch Leoville Lascases","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$339.99","K&L Wine Merchants","2009Leoville-Las Cases St-Julien","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$345.00","Gil Turner's Fine Wines and Spirits","2009Leoville Las Cases(750ML)","USA (CA)"
11491,"Ch Leoville Lascases",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2009/-/-/u","$349.95","Laguna Cellar","Chateau Leoville Las Cases2009,Saint-Julien","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$123.95","Aabalat Fine & Rare Wines","2015Leoville Las Cases StJulien,Red Blend","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$199.99","Spectrum Wine Retail","2015Leoville-Las Cases","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$205.00","Westgarth Wines","2015Leoville Las Cases","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$208.95","Laguna Cellar","Chateau Leoville Las Cases2015,Saint-Julien","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$209.00","The Redd Collection","2015Ch Leoville Lascases","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$210.00","Fine Wines International","2015Chateau Leoville-Las Cases'Grand Vinde Leoville',Saint-Julien,France750ml","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$228.00","European Wine Resource","2015Leoville Las Cases","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$228.98","The Wine House, San Francisco","2015Chateau Leoville Las Cases Saint Julien,Saint-Julien","USA (CA)"
11492,"Ch Leoville Lascases",2015,"750ml","https://www.wine-searcher.com/find/ch+leoville+lascases/2015/-/-/u","$229.99","Total Wine & More, Sacramento Arden","2015Chateau Leoville Las Cases StJulien,Bordeaux Blend,Saint-Julien,Bordeaux,France","USA (CA)"
11493,"Ch Leoville Poyferre",1982,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u","$375.00","Guido's Wine","Leoville Poyferre1982,750ml","USA (CA)"
11493,"Ch Leoville Poyferre",1982,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u","$392.00","The Redd Collection","1982Ch Leoville Poyferre","USA (CA)"
11493,"Ch Leoville Poyferre",1982,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u","$469.99","K&L Wine Merchants","1982Leoville-Poyferre St-Julien","USA (CA)"
11493,"Ch Leoville Poyferre",1982,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u","$626.75","Aabalat Fine & Rare Wines","1982Leoville Poyferre StJulien,Red Blend","USA (CA)"
11493,"Ch Leoville Poyferre",1982,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u","$795.00","FineWineCollector.com","1982Ch.Leoville-Poyferre[Pristine],Bordeaux St.Julien","USA (CA)"
11493,"Ch Leoville Poyferre",1982,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1982/-/-/u","$1071.75","Aabalat Fine & Rare Wines","1982Leoville Poyferre StJulien,Red Blend","USA (CA)"
11494,"Ch Leoville Poyferre",1990,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u","$325.00","Belmont Wine Exchange LLC","1990Leoville Poyferre","USA (CA)"
11494,"Ch Leoville Poyferre",1990,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u","$350.00","Fine Wines International","1990Chateau Leoville Poyferre,Saint-Julien,France750ml","USA (CA)"
11494,"Ch Leoville Poyferre",1990,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u","$373.00","The Redd Collection","1990Ch Leoville Poyferre","USA (CA)"
11494,"Ch Leoville Poyferre",1990,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u","$375.00","Hi-Time Wine Cellars","LEOVILLEPOYFERRE1990STJULIEN","USA (CA)"
11494,"Ch Leoville Poyferre",1990,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1990/-/-/u","$413.55","Aabalat Fine & Rare Wines","1990Leoville Poyferre StJulien,Red Blend","USA (CA)"
11495,"Ch Leoville Poyferre",1996,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1996/-/-/u","$139.00","The Redd Collection","1996Ch Leoville Poyferre","USA (CA)"
11495,"Ch Leoville Poyferre",1996,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/1996/-/-/u","$180.00","Wally's Wine & Spirits","1996Chateau Leoville Poyferre750mL,1996","USA (CA)"
11496,"Ch Leoville Poyferre",2000,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2000/-/-/u","$185.00","The Redd Collection","2000Ch Leoville Poyferre","USA (CA)"
11496,"Ch Leoville Poyferre",2000,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2000/-/-/u","$195.00","Guido's Wine","Leoville Poyferre2000,750ml","USA (CA)"
11496,"Ch Leoville Poyferre",2000,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2000/-/-/u","$205.00","Westgarth Wines","2000Leoville Poyferre","USA (CA)"
11496,"Ch Leoville Poyferre",2000,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2000/-/-/u","$217.00","EC Cellars LLC","2000Chateau Leoville Poyferre,Saint-Julien,France","USA (CA)"
11496,"Ch Leoville Poyferre",2000,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2000/-/-/u","$219.00","Aabalat Fine & Rare Wines","2000Leoville Poyferre StJulien,Red Blend","USA (CA)"
11496,"Ch Leoville Poyferre",2000,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2000/-/-/u","$269.99","Hi-Time Wine Cellars","LEOVILLEPOYFERRE2000STJULIEN","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$139.97","Wine.com","2009Chateau Leoville Poyferre","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$230.00","Westgarth Wines","2009Leoville Poyferre","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$234.00","The Redd Collection","2009Ch Leoville Poyferre","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$245.00","Vinfolio","2009Leoville Poyferre750ML","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$255.00","Belmont Wine Exchange LLC","2009Leoville Poyferre","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$265.00","European Wine Resource","2009Leoville Poyferre","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$279.99","Flask Fine Wine & Whisky","Chateau Leoville Poyferre-St.-Julien2009","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$289.99","K&L Wine Merchants","2009Leoville-Poyferre St-Julien","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$300.00","Hi-Time Wine Cellars","LEOVILLEPOYFERRE2009STJULIEN","USA (CA)"
11497,"Ch Leoville Poyferre",2009,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2009/-/-/u","$318.89","Aabalat Fine & Rare Wines","2009Leoville Poyferre StJulien,Red Blend","USA (CA)"
11498,"Ch Leoville Poyferre",2010,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2010/-/-/u","$139.00","The Redd Collection","2010Ch Leoville Poyferre","USA (CA)"
11498,"Ch Leoville Poyferre",2010,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2010/-/-/u","$145.00","Vinfolio","2010Leoville Poyferre750ML","USA (CA)"
11498,"Ch Leoville Poyferre",2010,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2010/-/-/u","$148.00","Westgarth Wines","2010Leoville Poyferre","USA (CA)"
11498,"Ch Leoville Poyferre",2010,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2010/-/-/u","$149.00","Benchmark Wine Group","Leoville Poyferre2010","USA (CA)"
11498,"Ch Leoville Poyferre",2010,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2010/-/-/u","$158.00","European Wine Resource","2010Leoville Poyferre","USA (CA)"
11498,"Ch Leoville Poyferre",2010,"750ml","https://www.wine-searcher.com/find/ch+leoville+poyferre/2010/-/-/u","$169.89","Aabalat Fine & Rare Wines","2010Leoville Poyferre StJulien,Red Blend","USA (CA)"
11499,"Ch Lynch Bages",1988,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1988/-/-/u","$195.00","Clarets","1988Lynch Bages","USA (CA)"
11499,"Ch Lynch Bages",1988,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1988/-/-/u","$200.00","The Redd Collection","1988Ch Lynch Bages","USA (CA)"
11499,"Ch Lynch Bages",1988,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1988/-/-/u","$225.00","Fine Wines International","1988Chateau Lynch-Bages,Pauillac,France750ml","USA (CA)"
11499,"Ch Lynch Bages",1988,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1988/-/-/u","$279.99","K&L Wine Merchants","1988Lynch-Bages Pauillac","USA (CA)"
11499,"Ch Lynch Bages",1988,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1988/-/-/u","$425.00","Belmont Wine Exchange LLC","1988Lynch Bages[]","USA (CA)"
11499,"Ch Lynch Bages",1988,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1988/-/-/u","$538.55","Aabalat Fine & Rare Wines","1988Lynch Bages Pauillac,Red Blend","USA (CA)"
11500,"Ch Lynch Bages",1989,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1989/-/-/u","$375.00","Vinfolio","1989Lynch-Bages750ML","USA (CA)"
11500,"Ch Lynch Bages",1989,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1989/-/-/u","$440.00","The Redd Collection","1989Ch Lynch Bages","USA (CA)"
11500,"Ch Lynch Bages",1989,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1989/-/-/u","$470.65","Aabalat Fine & Rare Wines","1989Lynch Bages Pauillac,Red Blend","USA (CA)"
11500,"Ch Lynch Bages",1989,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1989/-/-/u","$600.00","Wally's Wine & Spirits","1989Chateau Lynch Bages750mL,2008","USA (CA)"
11501,"Ch Lynch Bages",1997,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1997/-/-/u","$137.00","The Redd Collection","1997Ch Lynch Bages","USA (CA)"
11502,"Ch Lynch Bages",1998,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1998/-/-/u","$164.00","The Redd Collection","1998Ch Lynch Bages","USA (CA)"
11502,"Ch Lynch Bages",1998,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1998/-/-/u","$169.00","Westgarth Wines","1998Lynch Bages","USA (CA)"
11502,"Ch Lynch Bages",1998,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1998/-/-/u","$189.99","K&L Wine Merchants","1998Lynch-Bages Pauillac","USA (CA)"
11502,"Ch Lynch Bages",1998,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/1998/-/-/u","$2025.00","Westgarth Wines","1998Lynch Bages","USA (CA)"
11503,"Ch Lynch Bages",2002,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2002/-/-/u","$135.00","Vinfolio","2002Lynch-Bages750ML","USA (CA)"
11503,"Ch Lynch Bages",2002,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2002/-/-/u","$137.00","The Redd Collection","2002Ch Lynch Bages","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$175.00","The Redd Collection","2005Ch Lynch Bages","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$179.00","Belmont Wine Exchange LLC","2005Lynch Bages","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$180.00","Westgarth Wines","2005Lynch Bages","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$219.99","K&L Wine Merchants","2005Lynch-Bages Pauillac","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$230.55","Aabalat Fine & Rare Wines","2005Lynch Bages Pauillac,Red Blend","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$249.99","Wine House","2005Lynch Bages Pauillac750ml","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$299.99","Total Wine & More, Sacramento Arden","2005Chateau Lynch Bages Pauillac,Bordeaux Blend,Pauillac,Bordeaux,France","USA (CA)"
11505,"Ch Lynch Bages",2005,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2005/-/-/u","$349.99","Beverly Hills Liquor and Wine","2005Chateau Lynch Bages Grand Cru Classe","USA (CA)"
11506,"Ch Lynch Bages",2006,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u","$135.00","WineBank","2006Lynch Bages[WA93],Bordeaux Red","USA (CA)"
11506,"Ch Lynch Bages",2006,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u","$139.00","The Redd Collection","2006Ch Lynch Bages","USA (CA)"
11506,"Ch Lynch Bages",2006,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u","$144.00","Westgarth Wines","2006Lynch Bages","USA (CA)"
11506,"Ch Lynch Bages",2006,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u","$144.94","JJ Buckley Fine Wines","2006Lynch Bages Bordeaux Blend,Pauillac","USA (CA)"
11506,"Ch Lynch Bages",2006,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u","$150.00","Vinfolio","2006Lynch-Bages750ML","USA (CA)"
11506,"Ch Lynch Bages",2006,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2006/-/-/u","$179.99","K&L Wine Merchants","2006Lynch-Bages Pauillac","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$177.00","The Redd Collection","2009Ch Lynch Bages","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$185.00","Benchmark Wine Group","Lynch Bages2009","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$190.00","Westgarth Wines","2009Lynch Bages","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$195.00","European Wine Resource","2009Lynch Bages","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$200.00","Guido's Wine","Lynch Bages2009,750ml","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$215.00","Vinfolio","2009Lynch-Bages750ML","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$219.95","Gil Turner's Fine Wines and Spirits","2009Chateau Lynch Bages Pauillac(750ML)","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$219.99","K&L Wine Merchants","2009Lynch-Bages Pauillac","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$235.00","EC Cellars LLC","2009Chateau Lynch-Bages,Pauillac,France","USA (CA)"
11507,"Ch Lynch Bages",2009,"750ml","https://www.wine-searcher.com/find/ch+lynch+bages/2009/-/-/u","$235.00","EC Cellars LLC","2009Chateau Lynch-Bages,Pauillac,France,OWC","USA (CA)"
11508,"Ch Margaux",1982,"750ml","https://www.wine-searcher.com/find/ch+margaux/1982/-/-/u","$1000.00","Guido's Wine","Margaux1982,750ml","USA (CA)"
11508,"Ch Margaux",1982,"750ml","https://www.wine-searcher.com/find/ch+margaux/1982/-/-/u","$1040.00","No Limit Fine Wines","1982Margaux Bordeaux","USA (CA)"
11508,"Ch Margaux",1982,"750ml","https://www.wine-searcher.com/find/ch+margaux/1982/-/-/u","$1149.00","Benchmark Wine Group","Margaux1982","USA (CA)"
